PERMNO,date,TICKER,PRC,VOL
84398,21/05/2015,SPY,213.50000,64764585
84398,22/05/2015,SPY,212.99001,57433495
84398,26/05/2015,SPY,210.70000,124308584
84398,27/05/2015,SPY,212.70000,93213981
84398,28/05/2015,SPY,212.46001,74974560
84398,29/05/2015,SPY,211.14000,124919611
84398,01/06/2015,SPY,211.57001,93338750
84398,02/06/2015,SPY,211.36000,91531012
84398,03/06/2015,SPY,211.92000,87820909
84398,04/06/2015,SPY,210.12920,151882820
84398,05/06/2015,SPY,209.77000,121704676
84398,08/06/2015,SPY,208.48000,89063330
84398,09/06/2015,SPY,208.45000,105034690
84398,10/06/2015,SPY,210.95000,134551285
84398,11/06/2015,SPY,211.63000,73876447
84398,12/06/2015,SPY,210.00999,135382369
84398,15/06/2015,SPY,209.11000,124384184
84398,16/06/2015,SPY,210.25000,85308227
84398,17/06/2015,SPY,210.59000,126708635
84398,18/06/2015,SPY,212.78000,165867949
84398,19/06/2015,SPY,210.81000,130478689
84398,22/06/2015,SPY,211.89000,70696027
84398,23/06/2015,SPY,212.03999,68476797
84398,24/06/2015,SPY,210.50000,92307318
84398,25/06/2015,SPY,209.86000,97107361
84398,26/06/2015,SPY,209.82001,104174840
84398,29/06/2015,SPY,205.42000,202621332
84398,30/06/2015,SPY,205.85001,182925106
84398,01/07/2015,SPY,207.50000,135979873
84398,02/07/2015,SPY,207.31000,104373652
84398,06/07/2015,SPY,206.72000,117975369
84398,07/07/2015,SPY,208.02000,173820249
84398,08/07/2015,SPY,204.53000,164020059
84398,09/07/2015,SPY,204.89999,144113107
84398,10/07/2015,SPY,207.48000,129456890
84398,13/07/2015,SPY,209.77000,106069400
84398,14/07/2015,SPY,210.67999,81709575
84398,15/07/2015,SPY,210.61000,97914141
84398,16/07/2015,SPY,212.30000,106683266
84398,17/07/2015,SPY,212.48000,89029973
84398,20/07/2015,SPY,212.59000,70446821
84398,21/07/2015,SPY,211.75000,77965048
84398,22/07/2015,SPY,211.37000,88667920
84398,23/07/2015,SPY,210.17999,90509128
84398,24/07/2015,SPY,208.00000,117754979
84398,27/07/2015,SPY,206.78999,132361082
84398,28/07/2015,SPY,209.33000,123544845
84398,29/07/2015,SPY,210.77000,105791255
84398,30/07/2015,SPY,210.82001,91304374
84398,31/07/2015,SPY,210.50000,103266857
84398,03/08/2015,SPY,209.78999,113965728
84398,04/08/2015,SPY,209.38000,81820823
84398,05/08/2015,SPY,210.07001,85786817
84398,06/08/2015,SPY,208.35001,116030803
84398,07/08/2015,SPY,207.95000,117857956
84398,10/08/2015,SPY,210.57001,80270676
84398,11/08/2015,SPY,208.67000,126081377
84398,12/08/2015,SPY,208.92000,172123672
84398,13/08/2015,SPY,208.66000,89383253
84398,14/08/2015,SPY,209.42000,72786528
84398,17/08/2015,SPY,210.59000,79072643
84398,18/08/2015,SPY,209.98000,71692678
84398,19/08/2015,SPY,208.32001,172945975
84398,20/08/2015,SPY,203.97000,194327884
84398,21/08/2015,SPY,197.63000,346588469
84398,24/08/2015,SPY,189.55000,507244333
84398,25/08/2015,SPY,187.27000,369833071
84398,26/08/2015,SPY,194.46001,339256986
84398,27/08/2015,SPY,199.27000,274143906
84398,28/08/2015,SPY,199.28000,160414352
84398,31/08/2015,SPY,197.67000,163298816
84398,01/09/2015,SPY,191.77000,256000392
84398,02/09/2015,SPY,195.41000,160269331
84398,03/09/2015,SPY,195.55000,152087836
84398,04/09/2015,SPY,192.59000,207080961
84398,08/09/2015,SPY,197.42999,116025739
84398,09/09/2015,SPY,194.78999,149347735
84398,10/09/2015,SPY,195.85001,158611063
84398,11/09/2015,SPY,196.74001,119691212
84398,14/09/2015,SPY,196.00999,79451983
84398,15/09/2015,SPY,198.46001,113806176
84398,16/09/2015,SPY,200.17999,99581557
84398,17/09/2015,SPY,199.73000,276046618
84398,18/09/2015,SPY,195.45000,223657456
84398,21/09/2015,SPY,196.46001,105726209
84398,22/09/2015,SPY,193.91000,153890876
84398,23/09/2015,SPY,193.60001,92790620
84398,24/09/2015,SPY,192.89999,159378840
84398,25/09/2015,SPY,192.85001,155054777
84398,28/09/2015,SPY,188.00999,178515871
84398,29/09/2015,SPY,188.12000,159045572
84398,30/09/2015,SPY,191.63000,163452044
84398,01/10/2015,SPY,192.13000,131078964
84398,02/10/2015,SPY,195.00000,211003342
84398,05/10/2015,SPY,198.47000,126320842
84398,06/10/2015,SPY,197.78999,110274530
84398,07/10/2015,SPY,199.41000,124307295
84398,08/10/2015,SPY,201.21001,153055231
84398,09/10/2015,SPY,201.33000,107069240
84398,12/10/2015,SPY,201.52000,56395585
84398,13/10/2015,SPY,200.25000,88038718
84398,14/10/2015,SPY,199.28999,99106161
84398,15/10/2015,SPY,202.35001,134142195
84398,16/10/2015,SPY,203.27000,114580052
84398,19/10/2015,SPY,203.37000,76523897
84398,20/10/2015,SPY,203.09000,78448484
84398,21/10/2015,SPY,201.85001,102038033
84398,22/10/2015,SPY,205.25999,174911723
84398,23/10/2015,SPY,207.50999,144442340
84398,26/10/2015,SPY,207.00000,69032965
84398,27/10/2015,SPY,206.60001,77905770
84398,28/10/2015,SPY,208.95000,135906725
84398,29/10/2015,SPY,208.83000,90525498
84398,30/10/2015,SPY,207.92999,131076942
84398,02/11/2015,SPY,210.39000,86270811
84398,03/11/2015,SPY,211.00000,95246052
84398,04/11/2015,SPY,210.36000,96224477
84398,05/11/2015,SPY,210.14999,78408744
84398,06/11/2015,SPY,210.03999,110471473
84398,09/11/2015,SPY,208.08000,131008660
84398,10/11/2015,SPY,208.56000,75874602
84398,11/11/2015,SPY,207.74001,67845971
84398,12/11/2015,SPY,204.84000,121315200
84398,13/11/2015,SPY,202.53999,153577050
84398,16/11/2015,SPY,205.62000,117645231
84398,17/11/2015,SPY,205.47000,121123744
84398,18/11/2015,SPY,208.73000,121342544
84398,19/11/2015,SPY,208.55000,88220465
84398,20/11/2015,SPY,209.31081,94011519
84398,23/11/2015,SPY,209.07001,64931172
84398,24/11/2015,SPY,209.35001,98874365
84398,25/11/2015,SPY,209.32001,51980062
84398,27/11/2015,SPY,209.56000,37317779
84398,30/11/2015,SPY,208.69000,112822700
84398,01/12/2015,SPY,210.67999,97858418
84398,02/12/2015,SPY,208.52901,108441259
84398,03/12/2015,SPY,205.61000,166224154
84398,04/12/2015,SPY,209.62000,192913879
84398,07/12/2015,SPY,208.35001,102027111
84398,08/12/2015,SPY,206.94901,103372367
84398,09/12/2015,SPY,205.34000,162401537
84398,10/12/2015,SPY,205.87000,116128884
84398,11/12/2015,SPY,201.88000,211173305
84398,14/12/2015,SPY,202.90080,182385177
84398,15/12/2015,SPY,205.03081,154069569
84398,16/12/2015,SPY,208.03000,197017008
84398,17/12/2015,SPY,204.86000,173092476
84398,18/12/2015,SPY,200.02080,251393535
84398,21/12/2015,SPY,201.67000,99094290
84398,22/12/2015,SPY,203.50000,111026246
84398,23/12/2015,SPY,206.02000,110987228
84398,24/12/2015,SPY,205.67999,48542150
84398,28/12/2015,SPY,205.21001,65899939
84398,29/12/2015,SPY,207.39999,92640672
84398,30/12/2015,SPY,205.92999,63317679
84398,31/12/2015,SPY,203.87000,114877859
84398,04/01/2016,SPY,201.01920,222353534
84398,05/01/2016,SPY,201.36000,110845849
84398,06/01/2016,SPY,198.82001,152112604
84398,07/01/2016,SPY,194.05000,213436073
84398,08/01/2016,SPY,191.92300,209817228
84398,11/01/2016,SPY,192.11000,187941323
84398,12/01/2016,SPY,193.66080,172330490
84398,13/01/2016,SPY,188.83000,221168886
84398,14/01/2016,SPY,191.92999,240795609
84398,15/01/2016,SPY,187.81000,324846447
84398,19/01/2016,SPY,188.06000,195244373
84398,20/01/2016,SPY,185.64999,286547839
84398,21/01/2016,SPY,186.69000,195772941
84398,22/01/2016,SPY,190.52000,168319598
84398,25/01/2016,SPY,187.64000,130371686
84398,26/01/2016,SPY,190.20000,141036757
84398,27/01/2016,SPY,188.13000,185681707
84398,28/01/2016,SPY,189.11000,143798780
84398,29/01/2016,SPY,193.72079,210529336
84398,01/02/2016,SPY,193.64999,136061564
84398,02/02/2016,SPY,190.16000,182564890
84398,03/02/2016,SPY,191.30000,205054934
84398,04/02/2016,SPY,191.60001,139531794
84398,05/02/2016,SPY,187.95000,180788308
84398,08/02/2016,SPY,185.42000,191526694
84398,09/02/2016,SPY,185.42999,184513136
84398,10/02/2016,SPY,185.27000,148214057
84398,11/02/2016,SPY,182.86000,219058885
84398,12/02/2016,SPY,186.63000,127632393
84398,16/02/2016,SPY,189.78000,120250668
84398,17/02/2016,SPY,192.88000,136009496
84398,18/02/2016,SPY,192.09000,102342997
84398,19/02/2016,SPY,192.00000,114792988
84398,22/02/2016,SPY,194.78000,103640292
84398,23/02/2016,SPY,192.32001,111455289
84398,24/02/2016,SPY,193.20000,150812152
84398,25/02/2016,SPY,195.53999,110728317
84398,26/02/2016,SPY,195.08920,129833663
84398,29/02/2016,SPY,193.56000,125918102
84398,01/03/2016,SPY,198.11000,141799687
84398,02/03/2016,SPY,199.00000,102414960
84398,03/03/2016,SPY,199.77499,95172197
84398,04/03/2016,SPY,200.42999,129293601
84398,07/03/2016,SPY,200.59000,100218998
84398,08/03/2016,SPY,198.39999,123974866
84398,09/03/2016,SPY,199.38000,94801213
84398,10/03/2016,SPY,199.53999,156838697
84398,11/03/2016,SPY,202.75999,137964528
84398,14/03/2016,SPY,202.50000,73611974
84398,15/03/2016,SPY,202.17000,93169090
84398,16/03/2016,SPY,203.34000,129303179
84398,17/03/2016,SPY,204.63000,134278505
84398,18/03/2016,SPY,204.38000,138372404
84398,21/03/2016,SPY,204.67000,72926659
84398,22/03/2016,SPY,204.56000,97471939
84398,23/03/2016,SPY,203.20920,81052455
84398,24/03/2016,SPY,203.12000,84360853
84398,28/03/2016,SPY,203.24001,62408185
84398,29/03/2016,SPY,205.12080,92922863
84398,30/03/2016,SPY,206.02000,86365310
84398,31/03/2016,SPY,205.52000,94584110
84398,01/04/2016,SPY,206.92000,114423478
84398,04/04/2016,SPY,206.25000,63496969
84398,05/04/2016,SPY,204.18919,99662158
84398,06/04/2016,SPY,206.42000,91839761
84398,07/04/2016,SPY,203.95000,113859037
84398,08/04/2016,SPY,204.49921,95040598
84398,11/04/2016,SPY,204.02010,83757486
84398,12/04/2016,SPY,205.92000,115350567
84398,13/04/2016,SPY,208.00079,96336433
84398,14/04/2016,SPY,208.00999,65212883
84398,15/04/2016,SPY,207.78000,75761615
84398,18/04/2016,SPY,209.23920,82530960
84398,19/04/2016,SPY,209.89999,88316060
84398,20/04/2016,SPY,210.10001,81100314
84398,21/04/2016,SPY,208.97000,85695041
84398,22/04/2016,SPY,208.97000,99251724
84398,25/04/2016,SPY,208.61000,66166494
84398,26/04/2016,SPY,208.91920,75864174
84398,27/04/2016,SPY,209.35001,77329437
84398,28/04/2016,SPY,207.44749,97216169
84398,29/04/2016,SPY,206.33080,142424137
84398,02/05/2016,SPY,207.97000,62188015
84398,03/05/2016,SPY,206.15919,106422142
84398,04/05/2016,SPY,205.00999,92243810
84398,05/05/2016,SPY,204.97000,67619222
84398,06/05/2016,SPY,205.72000,89315004
84398,09/05/2016,SPY,205.88921,74374922
84398,10/05/2016,SPY,208.45000,77472207
84398,11/05/2016,SPY,206.50000,81726989
84398,12/05/2016,SPY,206.56000,89586308
84398,13/05/2016,SPY,204.75999,96474630
84398,16/05/2016,SPY,206.78000,77486827
84398,17/05/2016,SPY,204.85080,114924940
84398,18/05/2016,SPY,204.91000,123493379
84398,19/05/2016,SPY,204.20000,115430507
84398,20/05/2016,SPY,205.49001,104990400
84398,23/05/2016,SPY,205.21001,58682576
84398,24/05/2016,SPY,207.87000,93537808
84398,25/05/2016,SPY,209.28000,79221525
84398,26/05/2016,SPY,209.34000,55280699
84398,27/05/2016,SPY,210.24001,64211214
84398,31/05/2016,SPY,209.84000,109879380
84398,01/06/2016,SPY,210.27000,69936215
84398,02/06/2016,SPY,210.91000,63044749
84398,03/06/2016,SPY,210.28000,101757126
84398,06/06/2016,SPY,211.35001,64887045
84398,07/06/2016,SPY,211.67999,60974761
84398,08/06/2016,SPY,212.37000,66170920
84398,09/06/2016,SPY,212.08000,73786869
84398,10/06/2016,SPY,210.07001,113829158
84398,13/06/2016,SPY,208.44920,117751153
84398,14/06/2016,SPY,208.03999,125059286
84398,15/06/2016,SPY,207.75000,109124496
84398,16/06/2016,SPY,208.37000,149533065
84398,17/06/2016,SPY,206.52000,117055748
84398,20/06/2016,SPY,207.85001,82789603
84398,21/06/2016,SPY,208.44000,72461663
84398,22/06/2016,SPY,208.10001,95560471
84398,23/06/2016,SPY,210.81000,102731356
84398,24/06/2016,SPY,203.13000,333444397
84398,27/06/2016,SPY,199.60001,248988660
84398,28/06/2016,SPY,203.19971,159382399
84398,29/06/2016,SPY,206.66000,137328614
84398,30/06/2016,SPY,209.47501,165021948
84398,01/07/2016,SPY,209.92081,106055333
84398,05/07/2016,SPY,208.41000,109803713
84398,06/07/2016,SPY,209.66000,96021491
84398,07/07/2016,SPY,209.52600,85593827
84398,08/07/2016,SPY,212.64999,133970972
84398,11/07/2016,SPY,213.39999,73633937
84398,12/07/2016,SPY,214.95000,101275629
84398,13/07/2016,SPY,214.92000,87324129
84398,14/07/2016,SPY,216.12000,91230870
84398,15/07/2016,SPY,215.83000,107155401
84398,18/07/2016,SPY,216.40919,58725918
84398,19/07/2016,SPY,216.19000,54345728
84398,20/07/2016,SPY,217.08501,58159457
84398,21/07/2016,SPY,216.26500,67777310
84398,22/07/2016,SPY,217.24001,62787477
84398,25/07/2016,SPY,216.64999,55873147
84398,26/07/2016,SPY,216.75000,70080493
84398,27/07/2016,SPY,216.52000,84083893
84398,28/07/2016,SPY,216.77000,65035718
84398,29/07/2016,SPY,217.12000,79519436
84398,01/08/2016,SPY,216.94000,73311422
84398,02/08/2016,SPY,215.54919,92295506
84398,03/08/2016,SPY,216.17999,53993626
84398,04/08/2016,SPY,216.40970,46585528
84398,05/08/2016,SPY,218.17999,71892161
84398,08/08/2016,SPY,218.05000,39906479
84398,09/08/2016,SPY,218.17999,51251728
84398,10/08/2016,SPY,217.64000,57941092
84398,11/08/2016,SPY,218.64999,72504270
84398,12/08/2016,SPY,218.46001,61313544
84398,15/08/2016,SPY,219.09000,49813482
84398,16/08/2016,SPY,217.96001,53213621
84398,17/08/2016,SPY,218.37000,75134339
84398,18/08/2016,SPY,218.86000,52989266
84398,19/08/2016,SPY,218.53999,75443004
84398,22/08/2016,SPY,218.53000,61368766
84398,23/08/2016,SPY,218.97000,53399159
84398,24/08/2016,SPY,217.85001,71728949
84398,25/08/2016,SPY,217.70000,69224776
84398,26/08/2016,SPY,217.28999,122506348
84398,29/08/2016,SPY,218.36079,70502167
84398,30/08/2016,SPY,218.00000,58114543
84398,31/08/2016,SPY,217.38000,85269453
84398,01/09/2016,SPY,217.39000,97844207
84398,02/09/2016,SPY,218.37000,79293856
84398,06/09/2016,SPY,219.03081,56702089
84398,07/09/2016,SPY,219.00999,76554855
84398,08/09/2016,SPY,218.50999,74102880
84398,09/09/2016,SPY,213.28000,221589073
84398,12/09/2016,SPY,216.34000,168110913
84398,13/09/2016,SPY,213.23000,182828839
84398,14/09/2016,SPY,213.14999,134185491
84398,15/09/2016,SPY,215.28000,145736123
84398,16/09/2016,SPY,213.37000,155236354
84398,19/09/2016,SPY,213.41000,80250490
84398,20/09/2016,SPY,213.42000,69665279
84398,21/09/2016,SPY,215.82001,110284425
84398,22/09/2016,SPY,217.17999,76678713
84398,23/09/2016,SPY,215.99001,73630921
84398,26/09/2016,SPY,214.24001,89827305
84398,27/09/2016,SPY,215.57001,78494829
84398,28/09/2016,SPY,216.64000,87411015
84398,29/09/2016,SPY,214.67999,128070615
84398,30/09/2016,SPY,216.30000,117202914
84398,03/10/2016,SPY,215.78000,83512057
84398,04/10/2016,SPY,214.67999,119948052
84398,05/10/2016,SPY,215.63000,72815963
84398,06/10/2016,SPY,215.78000,62928350
84398,07/10/2016,SPY,215.03999,89788255
84398,10/10/2016,SPY,216.16000,51855023
84398,11/10/2016,SPY,213.42999,130367373
84398,12/10/2016,SPY,213.71001,73866117
84398,13/10/2016,SPY,213.00999,101356960
84398,14/10/2016,SPY,213.12000,93346237
84398,17/10/2016,SPY,212.38000,58275674
84398,18/10/2016,SPY,213.71001,76869656
84398,19/10/2016,SPY,214.28000,66519224
84398,20/10/2016,SPY,213.88000,73639830
84398,21/10/2016,SPY,213.98000,89089092
84398,24/10/2016,SPY,214.89000,60146592
84398,25/10/2016,SPY,214.17000,66542329
84398,26/10/2016,SPY,213.74001,75705478
84398,27/10/2016,SPY,213.17000,77220213
84398,28/10/2016,SPY,212.53999,140623183
84398,31/10/2016,SPY,212.55000,61272507
84398,01/11/2016,SPY,211.00999,122781818
84398,02/11/2016,SPY,209.74001,103330806
84398,03/11/2016,SPY,208.78000,88939346
84398,04/11/2016,SPY,208.55000,109122059
84398,07/11/2016,SPY,213.14999,109794861
84398,08/11/2016,SPY,214.11000,106772138
84398,09/11/2016,SPY,216.37920,258428972
84398,10/11/2016,SPY,216.92000,172113313
84398,11/11/2016,SPY,216.42000,100552732
84398,14/11/2016,SPY,216.59000,94579982
84398,15/11/2016,SPY,218.28000,91652580
84398,16/11/2016,SPY,217.87000,65617697
84398,17/11/2016,SPY,218.99001,69797191
84398,18/11/2016,SPY,218.50000,86265751
84398,21/11/2016,SPY,220.14999,72402638
84398,22/11/2016,SPY,220.58000,67428957
84398,23/11/2016,SPY,220.70000,56620237
84398,25/11/2016,SPY,221.52000,37872255
84398,28/11/2016,SPY,220.48000,76572511
84398,29/11/2016,SPY,220.91000,69886690
84398,30/11/2016,SPY,220.38000,113291793
84398,01/12/2016,SPY,219.57001,79040487
84398,02/12/2016,SPY,219.67999,74840347
84398,05/12/2016,SPY,221.00000,67837821
84398,06/12/2016,SPY,221.70000,59877377
84398,07/12/2016,SPY,224.60001,110738050
84398,08/12/2016,SPY,225.14999,99714387
84398,09/12/2016,SPY,226.50999,88005766
84398,12/12/2016,SPY,226.25000,102016125
84398,13/12/2016,SPY,227.75999,110477485
84398,14/12/2016,SPY,225.88000,142501812
84398,15/12/2016,SPY,226.81000,124972554
84398,16/12/2016,SPY,225.03999,156420152
84398,19/12/2016,SPY,225.53000,90341147
84398,20/12/2016,SPY,226.39999,89838810
84398,21/12/2016,SPY,225.77000,67909039
84398,22/12/2016,SPY,225.38000,56219071
84398,23/12/2016,SPY,225.71001,36697822
84398,27/12/2016,SPY,226.27000,42672487
84398,28/12/2016,SPY,224.39999,64095014
84398,29/12/2016,SPY,224.35001,48696080
84398,30/12/2016,SPY,223.53000,108998328
84398,03/01/2017,SPY,225.24001,91366522
84398,04/01/2017,SPY,226.58000,78744433
84398,05/01/2017,SPY,226.39999,78379012
84398,06/01/2017,SPY,227.21001,71559922
84398,09/01/2017,SPY,226.46001,46939676
84398,10/01/2017,SPY,226.46001,63771939
84398,11/01/2017,SPY,227.10001,74650016
84398,12/01/2017,SPY,226.53000,72113181
84398,13/01/2017,SPY,227.05000,62717865
84398,17/01/2017,SPY,226.25000,61240814
84398,18/01/2017,SPY,226.75000,54793302
84398,19/01/2017,SPY,225.91000,66608787
84398,20/01/2017,SPY,226.74001,129168623
84398,23/01/2017,SPY,226.14999,75061645
84398,24/01/2017,SPY,227.60001,95555295
84398,25/01/2017,SPY,229.57001,84437712
84398,26/01/2017,SPY,229.33000,59970719
84398,27/01/2017,SPY,228.97000,59711118
84398,30/01/2017,SPY,227.55000,79737252
84398,31/01/2017,SPY,227.53000,75880805
84398,01/02/2017,SPY,227.62000,79117651
84398,02/02/2017,SPY,227.77000,69657560
84398,03/02/2017,SPY,229.34000,80563168
84398,06/02/2017,SPY,228.92999,57790108
84398,07/02/2017,SPY,228.94000,57931151
84398,08/02/2017,SPY,229.24001,51566218
84398,09/02/2017,SPY,230.60001,65955245
84398,10/02/2017,SPY,231.50999,66015892
84398,13/02/2017,SPY,232.77000,55182050
84398,14/02/2017,SPY,233.70000,71108983
84398,15/02/2017,SPY,234.92000,86785826
84398,16/02/2017,SPY,234.72000,84722437
84398,17/02/2017,SPY,235.09000,77204104
84398,21/02/2017,SPY,236.49001,88946051
84398,22/02/2017,SPY,236.28000,62115185
84398,23/02/2017,SPY,236.44000,74615902
84398,24/02/2017,SPY,236.74001,82381612
84398,27/02/2017,SPY,237.11000,56515440
84398,28/02/2017,SPY,236.47000,96961938
84398,01/03/2017,SPY,239.78000,149158170
84398,02/03/2017,SPY,238.27000,70245978
84398,03/03/2017,SPY,238.42000,81974300
84398,06/03/2017,SPY,237.71001,55391533
84398,07/03/2017,SPY,237.00000,65103737
84398,08/03/2017,SPY,236.56000,78168795
84398,09/03/2017,SPY,236.86000,90683918
84398,10/03/2017,SPY,237.69000,81991652
84398,13/03/2017,SPY,237.81000,57256824
84398,14/03/2017,SPY,236.89999,59880778
84398,15/03/2017,SPY,238.95000,96081750
84398,16/03/2017,SPY,238.48000,78343951
84398,17/03/2017,SPY,237.03000,89002111
84398,20/03/2017,SPY,236.77000,52536979
84398,21/03/2017,SPY,233.73000,131809275
84398,22/03/2017,SPY,234.28000,97569204
84398,23/03/2017,SPY,234.03000,100410277
84398,24/03/2017,SPY,233.86000,112504853
84398,27/03/2017,SPY,233.62000,87454452
84398,28/03/2017,SPY,235.32001,93483915
84398,29/03/2017,SPY,235.53999,61950354
84398,30/03/2017,SPY,236.28999,56737890
84398,31/03/2017,SPY,235.74001,73733094
84398,03/04/2017,SPY,235.33000,85546486
84398,04/04/2017,SPY,235.48000,56466195
84398,05/04/2017,SPY,234.78000,108800604
84398,06/04/2017,SPY,235.44000,69135757
84398,07/04/2017,SPY,235.20000,74412311
84398,10/04/2017,SPY,235.34000,67615302
84398,11/04/2017,SPY,235.06000,88045276
84398,12/04/2017,SPY,234.03000,81864436
84398,13/04/2017,SPY,232.50999,92880394
84398,17/04/2017,SPY,234.57001,68405367
84398,18/04/2017,SPY,233.87000,83225821
84398,19/04/2017,SPY,233.44000,68699868
84398,20/04/2017,SPY,235.34000,92572186
84398,21/04/2017,SPY,234.59000,110389847
84398,24/04/2017,SPY,237.17000,119209877
84398,25/04/2017,SPY,238.55000,76698265
84398,26/04/2017,SPY,238.39999,84702455
84398,27/04/2017,SPY,238.60001,57410326
84398,28/04/2017,SPY,238.08000,63532845
84398,01/05/2017,SPY,238.67999,66882521
84398,02/05/2017,SPY,238.77000,57375732
84398,03/05/2017,SPY,238.48000,73137731
84398,04/05/2017,SPY,238.75999,61462732
84398,05/05/2017,SPY,239.70000,62001269
84398,08/05/2017,SPY,239.66000,48385730
84398,09/05/2017,SPY,239.44000,51363200
84398,10/05/2017,SPY,239.87000,54293799
84398,11/05/2017,SPY,239.38000,62358346
84398,12/05/2017,SPY,238.98000,53912730
84398,15/05/2017,SPY,240.30000,61918937
84398,16/05/2017,SPY,240.08000,51241791
84398,17/05/2017,SPY,235.82001,172174107
84398,18/05/2017,SPY,236.77000,107047656
84398,19/05/2017,SPY,238.31000,115011373
84398,22/05/2017,SPY,239.52000,61010602
84398,23/05/2017,SPY,240.05000,48341683
84398,24/05/2017,SPY,240.61000,49181099
84398,25/05/2017,SPY,241.75999,64071661
84398,26/05/2017,SPY,241.71001,46629905
84398,30/05/2017,SPY,241.50000,35201897
84398,31/05/2017,SPY,241.44000,91796016
84398,01/06/2017,SPY,243.36000,68962024
84398,02/06/2017,SPY,244.17000,88666128
84398,05/06/2017,SPY,243.99001,44698825
84398,06/06/2017,SPY,243.21001,50375430
84398,07/06/2017,SPY,243.66000,54144311
84398,08/06/2017,SPY,243.78000,65950691
84398,09/06/2017,SPY,243.41000,132256362
84398,12/06/2017,SPY,243.36000,86108102
84398,13/06/2017,SPY,244.55000,60066953
84398,14/06/2017,SPY,244.24001,78602311
84398,15/06/2017,SPY,243.77000,66464888
84398,16/06/2017,SPY,242.64000,84553097
84398,19/06/2017,SPY,244.66000,65123802
84398,20/06/2017,SPY,243.00999,56906368
84398,21/06/2017,SPY,242.95000,55977569
84398,22/06/2017,SPY,242.84000,44148059
84398,23/06/2017,SPY,243.13000,66986801
84398,26/06/2017,SPY,243.28999,56700477
84398,27/06/2017,SPY,241.33000,82247666
84398,28/06/2017,SPY,243.49001,70042599
84398,29/06/2017,SPY,241.35001,106949719
84398,30/06/2017,SPY,241.80000,86820694
84398,03/07/2017,SPY,242.21001,39153806
84398,05/07/2017,SPY,242.77000,54427596
84398,06/07/2017,SPY,240.55000,66115317
84398,07/07/2017,SPY,242.11000,57972268
84398,10/07/2017,SPY,242.37000,36663274
84398,11/07/2017,SPY,242.19000,50354614
84398,12/07/2017,SPY,244.00999,59610405
84398,13/07/2017,SPY,244.42000,39471637
84398,14/07/2017,SPY,245.56000,60262692
84398,17/07/2017,SPY,245.53000,33531917
84398,18/07/2017,SPY,245.66000,42742498
84398,19/07/2017,SPY,246.99001,51034260
84398,20/07/2017,SPY,247.10001,47135183
84398,21/07/2017,SPY,246.88000,88711019
84398,24/07/2017,SPY,246.82001,46622256
84398,25/07/2017,SPY,247.42000,54915591
84398,26/07/2017,SPY,247.42999,47575422
84398,27/07/2017,SPY,247.20000,70766568
84398,28/07/2017,SPY,246.91000,50088359
84398,31/07/2017,SPY,246.77000,65838659
84398,01/08/2017,SPY,247.32001,55050401
84398,02/08/2017,SPY,247.44000,47211216
84398,03/08/2017,SPY,246.96001,40855997
84398,04/08/2017,SPY,247.41000,60191838
84398,07/08/2017,SPY,247.87000,31995021
84398,08/08/2017,SPY,247.25999,61719353
84398,09/08/2017,SPY,247.25000,62632619
84398,10/08/2017,SPY,243.75999,120479470
84398,11/08/2017,SPY,244.12000,74869947
84398,14/08/2017,SPY,246.53999,73291919
84398,15/08/2017,SPY,246.50999,55242746
84398,16/08/2017,SPY,246.94000,56715544
84398,17/08/2017,SPY,243.09000,128490396
84398,18/08/2017,SPY,242.71001,136747986
84398,21/08/2017,SPY,242.89999,65469736
84398,22/08/2017,SPY,245.44000,63140101
84398,23/08/2017,SPY,244.56000,50203837
84398,24/08/2017,SPY,243.99001,50741671
84398,25/08/2017,SPY,244.56000,64445912
84398,28/08/2017,SPY,244.57001,40565606
84398,29/08/2017,SPY,244.85001,51135715
84398,30/08/2017,SPY,246.00999,62030805
84398,31/08/2017,SPY,247.49001,103803880
84398,01/09/2017,SPY,247.84000,62006989
84398,05/09/2017,SPY,246.06000,91398777
84398,06/09/2017,SPY,246.89999,57916867
84398,07/09/2017,SPY,246.87000,58034730
84398,08/09/2017,SPY,246.58000,63832825
84398,11/09/2017,SPY,249.21001,71364848
84398,12/09/2017,SPY,250.05000,56896027
84398,13/09/2017,SPY,250.17000,59228002
84398,14/09/2017,SPY,250.09000,95446349
84398,15/09/2017,SPY,249.19000,95432382
84398,18/09/2017,SPY,249.72000,46235238
84398,19/09/2017,SPY,249.97000,47108148
84398,20/09/2017,SPY,250.06000,59574083
84398,21/09/2017,SPY,249.39000,48211398
84398,22/09/2017,SPY,249.44000,51214032
84398,25/09/2017,SPY,248.92999,57064357
84398,26/09/2017,SPY,249.08000,54081959
84398,27/09/2017,SPY,250.05000,81001426
84398,28/09/2017,SPY,250.35001,44778841
84398,29/09/2017,SPY,251.23000,85578002
84398,02/10/2017,SPY,252.32001,59022985
84398,03/10/2017,SPY,252.86000,66810169
84398,04/10/2017,SPY,253.16000,55953619
84398,05/10/2017,SPY,254.66000,63522757
84398,06/10/2017,SPY,254.37000,80645998
84398,09/10/2017,SPY,253.95000,35803138
84398,10/10/2017,SPY,254.62000,43057363
84398,11/10/2017,SPY,255.02000,47674325
84398,12/10/2017,SPY,254.64000,47065144
84398,13/10/2017,SPY,254.95000,54800435
84398,16/10/2017,SPY,255.28999,38221675
