Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,173.52618408203125,174.7653567556345,173.04568278041484,174.7147675164425,182925100
2015-07-01,174.91708374023438,175.36385887691145,174.12468621850195,175.11096413509628,135979900
2015-07-02,174.75694274902344,175.5662034711772,174.3354557372848,175.39761123903432,104373700
2015-07-06,174.2595977783203,175.04355747579245,173.25645659425425,173.45877499816478,117975400
2015-07-07,175.35545349121094,175.4818944449592,172.05942209404085,174.46190311735685,173820200
2015-07-08,172.41346740722656,174.2932957843987,172.17743572142746,174.00668771775156,164020100
2015-07-09,172.72532653808594,174.79062263904902,172.61574869072223,174.52928995623552,144113100
2015-07-10,174.90025329589844,175.32174032331667,172.76752996618322,174.7400861674374,129456900
2015-07-13,176.83065795898438,176.9402358313004,176.13098800187302,176.17313927403873,106069400
2015-07-14,177.5977783203125,177.9096874859352,176.7295160209243,176.78853038241868,81709600
2015-07-15,177.53875732421875,178.1035483691802,177.05825596286732,177.63991008965584,97914100
2015-07-16,178.96339416503906,178.96339416503906,178.3564518173812,178.6009086333274,106683300
2015-07-17,179.11508178710938,179.17409613130778,178.5418657376636,178.9549146960112,89030000
2015-07-20,179.20785522460938,179.70520684098412,178.88753382331157,179.34273416345243,70446800
2015-07-21,178.4998016357422,179.3343507934663,178.19633038409404,179.0730179650962,77965000
2015-07-22,178.17941284179688,178.51661016433286,177.7747889175163,177.80850221838858,88667900
2015-07-23,177.17626953125,178.41544234296634,176.81379688458756,178.3142895788303,90509100
2015-07-24,175.33859252929688,177.3364367992438,175.001408073384,177.27743530770218,117755000
2015-07-27,174.3185577392578,174.9592261009429,173.8717826253249,174.4450115351084,132361100
2015-07-28,176.45977783203125,176.60308189194404,174.32705429214255,175.16159045650318,123544800
2015-07-29,177.67359924316406,177.9011929179888,176.44285178141124,176.58615579018382,105791300
2015-07-30,177.7157745361328,177.88436675379202,176.53560328699484,177.15940864137184,91304400
2015-07-31,177.44601440429688,178.24683707489933,177.15940635170423,178.22154888571538,103266900
2015-08-03,176.84750366210938,177.47130903105193,175.88651384997527,177.4123075417363,113965700
2015-08-04,176.5019073486328,177.2352906421022,176.0129808653989,176.77165235086633,81820800
2015-08-05,177.08355712890625,178.12883667311712,176.79693618871565,177.40387850724701,85786800
2015-08-06,175.63365173339844,177.37860136075744,175.0435595971987,177.26901061613233,116030800
2015-08-07,175.29644775390625,175.62520711257352,174.3860342538824,175.47347796061769,117858000
2015-08-10,177.5050506591797,177.5893403459408,176.41760693902745,176.41760693902745,80270700
2015-08-11,175.90342712402344,176.57780906559964,175.1363175046959,176.15632195996022,126081400
2015-08-12,176.11416625976562,176.29962161061687,173.11318020092247,174.58838503366118,172123700
2015-08-13,175.89495849609375,176.64520484401035,175.34701767666365,175.95395998764815,89383300
2015-08-14,176.5355987548828,176.61146332146757,175.5577459096969,175.70104993416635,72786500
2015-08-17,177.5218963623047,177.5218963623047,175.47347566116628,175.93711394622727,79072600
2015-08-18,177.00770568847656,177.59778501183297,176.771673959134,177.24373741781912,71692700
2015-08-19,175.6083526611328,177.0329679391841,174.79066683904153,176.25743339031908,172946000
2015-08-20,171.94139099121094,175.5830316263809,171.88237664285722,174.082539082167,194327900
2015-08-21,166.76551818847656,171.91608892338132,166.50419835317575,170.05311105639018,346588500
2015-08-24,159.74354553222656,166.4704732939633,153.75842601625803,158.04917271416707,507244300
2015-08-25,157.8637237548828,164.75924399104267,157.56867774870275,164.7423809116939,369833100
2015-08-26,163.92474365234375,164.2029137767897,158.79102177967897,161.9184612454917,339257000
2015-08-27,167.97946166992188,168.1059026467122,164.55698869530755,166.08276984147915,274143900
2015-08-28,167.98785400390625,168.4599173755032,166.84140887455845,167.33033532735877,160414400
2015-08-31,166.630615234375,167.86136253660385,166.07424948695274,167.00152573265652,163298800
2015-09-01,161.6571044921875,164.18602613098315,160.78040445425907,162.79511151198918,256000400
2015-09-02,164.72555541992188,164.7677066932402,162.2050584835331,164.0595987446753,160269300
2015-09-03,164.84356689453125,166.951001876914,164.34621532575187,165.44207122638105,152087800
2015-09-04,162.348388671875,163.41896944533684,161.52227760537832,162.56757018332854,207081000
2015-09-08,166.42835998535156,166.58010200250337,164.5232432690364,165.17233688703516,116025700
2015-09-09,164.20291137695312,168.14803666372728,163.8320135955247,168.02159569991795,149347700
2015-09-10,165.096435546875,166.2513056184375,163.74767222641816,164.0089920648511,158611100
2015-09-11,165.84671020507812,165.9141496689408,163.98373199631345,164.70026504493737,119691200
2015-09-14,165.23130798339844,166.0742818756182,164.7423815823797,166.02370550012674,79452000
2015-09-15,167.29664611816406,167.74342136367196,165.18921086095168,165.73713888272127,113806200
2015-09-16,168.74649047851562,168.94038371527498,167.2544361016009,167.60005844946636,99581600
2015-09-17,168.36720275878906,171.03100383362946,167.9878670102975,168.6116724354983,276046600
2015-09-18,165.61582946777344,168.35278741070658,165.20063304738866,165.83615043823173,223657500
2015-09-21,166.47166442871094,167.5054274681029,165.41246879894106,166.45471367833704,105726200
2015-09-22,164.3109130859375,164.77696177825692,163.1669765620294,164.285493423596,153890900
2015-09-23,164.0482177734375,164.95488247298096,163.46353974036194,164.48036491849462,92790600
2015-09-24,163.45504760742188,163.9210962225273,161.47223669548188,162.81953029490526,159378800
2015-09-25,163.41270446777344,165.2345157516431,162.531446476503,164.92946689768547,155054800
2015-09-28,159.31146240234375,162.61615991876513,158.99794469092907,162.5059994559949,178515900
2015-09-29,159.4047088623047,160.77743525524122,158.39635250656679,159.53182010163968,159045600
2015-09-30,162.37893676757812,162.54840548847173,160.52322388915175,161.3112592596426,163452000
2015-10-01,162.80258178710938,163.1076305942747,160.84519066181187,162.76021138313018,131079000
2015-10-02,165.23448181152344,165.2599014666624,160.25202253018625,160.80281189400344,211003300
2015-10-05,168.17481994628906,168.40360978670103,166.3614778299705,166.4716382956563,126320800
2015-10-06,167.59861755371094,168.60697374378728,166.9292116832075,168.0392465043394,110274500
2015-10-07,168.97134399414062,169.3272321330427,167.3359394074365,168.539183952191,124307300
2015-10-08,170.49664306640625,170.78474123414628,168.27655977532822,168.58160869694612,153055200
2015-10-09,170.59829711914062,171.08128363306977,169.96277970158891,170.64066753290442,107069200
2015-10-12,170.75930786132812,170.96266517299208,170.242419811456,170.67456702837762,56395600
2015-10-13,169.68313598632812,171.30158997450334,169.51366727538965,170.02207340820507,88038700
2015-10-14,168.8696746826172,170.20849953181605,168.57310765927443,169.6238214660027,99106200
2015-10-15,171.46263122558594,171.47110013780832,169.16628890889254,169.53912792086965,134142200
2015-10-16,172.24215698242188,172.25909480285003,171.0982205514604,171.8693180588601,114580100
2015-10-19,172.3268585205078,172.3268585205078,171.27614491075028,171.58966262596735,76523900
2015-10-20,172.10658264160156,172.72514927855775,171.63206506094286,171.88627460190554,78448500
2015-10-21,171.0388946533203,172.6827552097886,170.8694130294741,172.53023726388608,102038000
2015-10-22,173.9283905029297,174.14022962789022,171.03891466498987,171.99641871766033,174911700
2015-10-23,175.8348846435547,176.20772344927784,174.80959085744578,175.61457668091364,144442300
2015-10-26,175.4027862548828,175.71630400587503,175.02994734579295,175.6569957774108,69033000
2015-10-27,175.0638885498047,175.40282603695877,174.37751880441772,174.72493813301426,77905800
2015-10-28,177.05514526367188,177.0805649253312,174.7333966345562,175.40280260764274,135906700
2015-10-29,176.95346069335938,177.32629962472782,176.42810379714066,176.54673319079114,90525500
2015-10-30,176.19081115722656,177.47032760426288,176.0298243011024,177.14832803274922,131076900
2015-11-02,178.2753143310547,178.4702026847824,176.39418206913953,176.52129328823975,86270800
2015-11-03,178.79220581054688,179.35146415458277,177.69063987128516,177.91942972650583,95246100
2015-11-04,178.24990844726562,179.2158943107624,177.70760082091013,179.0887960114735,96224500
2015-11-05,178.072021484375,178.77532916072184,177.17382536965005,178.30928034752353,78408700
2015-11-06,177.978759765625,178.21603148914676,176.6399478271048,177.7245631504848,110471500
2015-11-09,176.31793212890625,177.51270782964448,175.36041520041817,177.36017694483604,131008700
2015-11-10,176.7246551513672,176.7585566491961,175.5637809785719,175.83492831303786,75874600
2015-11-11,176.02984619140625,177.04667141834204,175.96205611899262,176.99583209644038,67846000
2015-11-12,173.57252502441406,175.4536577344494,173.55558720153863,174.9791401012217,121315200
2015-11-13,171.62353515625,173.428408169018,171.53880728608073,173.1572608829933,153577100
2015-11-16,174.23341369628906,174.29273484876464,171.318505697443,171.43714800239417,117645200
2015-11-17,174.10630798339844,175.43665071202665,173.60637084657267,174.54693689991126,121123700
2015-11-18,176.86871337890625,177.01276242807776,174.54696491273344,174.58932239276987,121342500
2015-11-19,176.71620178222656,177.13988003491488,176.41962183349108,176.75009035340258,88220500
2015-11-20,177.36019897460938,178.04655571741577,176.97889110967634,177.4788283754693,94011500
2015-11-23,177.15682983398438,177.9279144232144,176.69078117260307,177.41950828049906,64931200
2015-11-24,177.39410400390625,177.80083153927777,175.75023018100086,176.1400069645883,98874400
2015-11-25,177.36863708496094,177.72452519979663,177.10594575601937,177.5211550214769,51980100
2015-11-27,177.57203674316406,177.7754069700547,176.97888974344332,177.46187625406063,37317800
2015-11-30,176.8348388671875,177.85166413193923,176.7246783792142,177.7330347332121,112822700
2015-12-01,178.52105712890625,178.63969944864024,177.19071417775652,177.4703433679142,97858400
2015-12-02,176.69923400878906,178.7922054098053,176.44502449573952,178.47020583130035,108441300
2015-12-03,174.2249755859375,177.22461199476996,173.4962484574048,176.95346463023668,166224200
2015-12-04,177.6228790283203,177.9194589979419,174.224983857138,174.224983857138,192913900
2015-12-07,176.54672241210938,177.71606552680555,175.57225473195692,177.2923872996871,102027100
2015-12-08,175.36041259765625,176.49586712366244,174.36900711483295,174.97063587601625,103372400
2015-12-09,173.9962158203125,176.82638399997091,173.01327897827318,174.71647416293231,162401500
2015-12-10,174.44528198242188,175.76715607993603,173.8267153454332,174.063974135775,116128900
2015-12-11,171.0642852783203,172.97930576422348,170.75075467112256,172.30990001031822,211173300
2015-12-14,171.92860412597656,172.05571534060496,169.42890539387147,171.22530970948813,182385200
2015-12-15,173.73350524902344,174.64865183684773,171.90321207337485,173.4538760474965,154069600
2015-12-16,176.27557373046875,176.58062259123602,173.53861582362876,174.86895882084,197017000
2015-12-17,173.58944702148438,176.6568733064636,173.5724962717811,176.5890832372841,173092500
2015-12-18,170.49691772460938,172.97738989130644,170.33495977076495,172.8410158834315,251393500
2015-12-21,171.90341186523438,172.08242148965127,170.55661904539173,171.6817926695329,99094300
2015-12-22,173.4632568359375,173.7616017923418,171.80108080909608,172.79838642520093,111026200
2015-12-23,175.61135864257812,175.65398122132467,174.3839012115534,174.4776656821618,110987200
2015-12-24,175.32151794433594,175.87558540757186,175.09989876299184,175.35562120705583,48539600
2015-12-28,174.92092895507812,174.9635385301302,173.83837781308856,174.62258389019897,65899900
2015-12-29,176.78762817382812,177.12006341545884,175.9949029847789,176.0289932374615,92640700
2015-12-30,175.5345916748047,176.6256748074457,175.38968534628233,176.54042966992344,63317700
2015-12-31,173.77867126464844,175.50052179108513,173.77867126464844,174.8527028931131,114877900
2016-01-04,171.34933471679688,171.35785402861043,169.27799736680456,170.89756406560267,222353500
2016-01-05,171.63917541503906,172.09946545318246,170.52253407578993,171.67326567444096,110845800
2016-01-06,169.47409057617188,170.5310577301432,168.43416204904273,169.06492941342293,152112600
2016-01-07,165.4081268310547,168.29776063771126,165.01601733518322,166.4991971588045,213436100
2016-01-08,163.5924835205078,166.94241976688951,163.30267085984676,166.379833068019,209817200
2016-01-11,163.7544403076172,164.862562068392,161.80245151115955,164.52159452307103,187941300
2016-01-12,165.0757293701172,165.83436458444626,162.92767847976344,165.21211644398443,172330500
2016-01-13,160.9585723876953,166.0985394776895,160.5749952777788,165.74905261920875,221168900
2016-01-14,163.60098266601562,164.7346752352417,159.9612472141945,161.57228128486724,240795600
2016-01-15,160.0891571044922,160.89893407415795,158.13716786154694,159.20266729705054,324846400
2016-01-19,160.30224609375,162.04966765049775,158.71678252124195,161.92181292956326,195244400
2016-01-20,158.24798583984375,159.82493035531735,154.3013844040817,157.71950223224306,286547800
2016-01-21,159.13446044921875,160.99268506600066,157.38703891997474,158.72531234208412,195772900
2016-01-22,162.39915466308594,162.603722216707,161.0012200181444,161.76837435739154,168319600
2016-01-25,159.94419860839844,162.0837160951455,159.74815041801128,161.8876679047583,130371700
2016-01-26,162.1263885498047,162.40768195644065,160.26816381131735,160.60911842182992,141036800
2016-01-27,160.36192321777344,163.28564728004505,159.44984950323914,161.59789990009403,185681700
2016-01-28,161.19728088378906,162.12639328014131,159.53510434752016,161.921825710499,143798800
2016-01-29,165.12684631347656,165.2632333667299,161.8536350749077,161.97297049485806,210529300
2016-02-01,165.06715393066406,165.85989220967747,163.5243129544943,164.11247067614661,136061600
2016-02-02,162.09231567382812,163.63515691271317,161.56381906229873,163.6266375988414,182564900
2016-02-03,163.06402587890625,163.47317399437188,159.4839506037679,163.15779034355296,205054900
2016-02-04,163.31971740722656,164.29997143755466,161.92178302135446,162.56108252111147,139531800
2016-02-05,160.20848083496094,163.37940796425036,159.56918122029103,162.79978255677662,180788300
2016-02-08,158.05194091796875,158.64861806929483,155.81865800589696,158.35028599692498,191526700
2016-02-09,158.0604248046875,159.3475563068239,156.1595776605917,156.29596469506424,184513100
2016-02-10,157.92408752441406,160.5409476985369,157.7962197723735,158.8958226096244,148214100
2016-02-11,155.8697509765625,156.92673088897595,154.36100043376982,155.4264996576043,219058900
2016-02-12,159.08335876464844,159.10039739375478,156.80745314658884,157.65985283904203,127632400
2016-02-16,161.7683868408203,161.79395778699623,159.93573299642674,160.90746797086635,120250700
2016-02-17,164.4108428955078,164.785900809425,162.8168467613598,162.94471450833302,136009500
2016-02-18,163.7374267578125,164.74326499220177,163.42204308580352,164.68359078042442,102343000
2016-02-19,163.66070556640625,163.8141312347143,162.3394837274439,162.95321241384468,114793000
2016-02-22,166.0303497314453,166.1752560648501,165.18646966523622,165.25466317623534,103640300
2016-02-23,163.9335174560547,165.63831686550657,163.81416901106925,165.36554271683238,111455300
2016-02-24,164.68360900878906,164.9649024527644,161.37630722672944,162.4929486819553,150812200
2016-02-25,166.67819213867188,166.68672445786686,164.36819678246508,165.13535112813568,110728300
2016-02-26,166.29454040527344,167.6498518780239,166.13258249219413,167.55610046158674,129833700
2016-02-29,164.9904327392578,167.26633767242438,164.7943845108352,166.31165446627955,125918100
2016-03-01,168.86886596679688,168.95411111968372,165.74908066595103,166.22642230631524,141799700
2016-03-02,169.6274871826172,169.6786290675486,168.13578817472984,168.55346857930823,102415000
2016-03-03,170.29241943359375,170.3094710702801,168.86891342509918,169.4485390065561,95172200
2016-03-04,170.84640502929688,171.6306239209343,169.65305107520967,170.4883988430707,129293600
2016-03-07,170.98281860351562,171.3919797426623,169.84060635487992,169.9173191910007,100219000
2016-03-08,169.1160430908203,170.41169387684732,168.95409812332724,169.90026201861946,123974900
2016-03-09,169.95144653320312,170.3009205050143,169.1416564596997,169.93439489834344,94801200
2016-03-10,170.08779907226562,171.39198233899822,168.2466259445531,170.44581832608858,156838700
2016-03-11,172.83250427246094,172.87512684540778,170.07073843503647,171.5539051235546,137964500
2016-03-14,172.6109161376953,173.0712061911649,171.9886680818577,172.32110340008168,73612000
2016-03-15,172.32960510253906,172.6364694423543,171.37492182604024,171.63916358960086,93169100
2016-03-16,173.32693481445312,173.73609599491888,171.80114522454724,171.843767806669,129303200
2016-03-17,174.426513671875,174.9379455674107,172.8410500832044,173.24167888832866,134278500
2016-03-18,175.11196899414062,175.4546821614056,174.61502575003792,174.93203608344146,138372400
2016-03-21,175.36038208007812,175.59172058990174,174.61497397179315,174.84631248161676,72926700
2016-03-22,175.26620483398438,175.84025664136732,174.4179850780572,174.58076535211777,97471900
2016-03-23,174.10951232910156,175.06911961822027,173.93814267861424,174.88062346161928,81052500
2016-03-24,174.03236389160156,174.06664304587488,172.84999454250757,173.07275675061703,84360900
2016-03-28,174.13519287109375,174.6664021133323,173.68109211750266,174.45220315131132,62408200
2016-03-29,175.74595642089844,175.85734406234323,173.41547071800352,173.72391773967098,92922900
2016-03-30,176.51708984375,177.24535849336394,176.14866081916028,176.75699164287784,86365300
2016-03-31,176.08865356445312,176.85120120428587,175.92586029184872,176.4228033600278,94584100
2016-04-01,177.2882080078125,177.47670415377777,174.76922594233838,175.0862493189171,114423500
2016-04-04,176.714111328125,177.41669007034014,176.4056643563148,177.21105439791174,63497000
2016-04-05,174.94912719726562,176.7226876107149,174.6920858561911,175.36038549878543,99662200
2016-04-06,176.8598175048828,176.91979949642996,174.76923330603313,174.949166207006,91839800
2016-04-07,174.74349975585938,176.12294150860086,174.00665484929561,175.7630888435813,113859000
2016-04-08,175.21473693847656,176.37141647047082,174.67495141372376,175.93444225570292,95040600
2016-04-11,174.80349731445312,176.5599314652632,174.70924924566816,175.85735257547216,83757500
2016-04-12,176.4314422607422,176.71418652802748,174.52935397076507,174.97489158045735,115350600
2016-04-13,178.2135467529297,178.2992315721819,177.21966037374267,177.35675085507907,96336400
2016-04-14,178.2220916748047,178.7276111385302,177.87081532880316,178.27351040526818,65212900
2016-04-15,178.0250701904297,178.35922010439774,177.69948352986154,178.22212960798282,75761600
